TreeID	SpCode	Xsite	Ysite	GBH0	Date0	Status0	Dendro0	GBH1	Date1	Status1	Dendro1	GBH2	Date2	Status2	Dendro2	GBH3	Date3	Status3	Dendro3	GBH4	Date4	Status4	Dendro4	GBH5	Date5	Status5	Dendro5
A179	hubr	653.85	235.65	55.5	0	A	0	59.4	1492	A	0	61.8	2802	A	0	62.4	4293	A	0	63.5	6240	A	0	64.2	7336	A	0
A180	vain	650.75	233.95	99	0	A	0	100.9	1492	A	0	102.9	2802	A	0	104.5	4293	A	0	106.6	6240	A	0	107.9	7336	A	0
A181	myda	642.7	216.2	85.6	0	A	0	87.4	1492	A	0	88.8	2802	A	0	90.5	4293	A	0	91	6240	A	0	91.1	7336	A	0
A182	myda	640.3	220.05	35.3	0	A	0	38.5	1492	A	0	39.8	2802	A	0	41.3	4293	A	0	43.3	6240	A	0	44.2	7336	A	0
A183	drel	641.85	221.1	96.7	0	A	0	99.6	1492	A	0	101.9	2802	A	0	102.6	4293	A	0	103.9	6240	A	0	104.2	7336	A	0
A184	pael	648.85	217.45	31.5	0	A	0	35.1	1492	A	0	36.8	2802	A	0	37.9	4293	A	0	38.5	6240	A	0	38.8	7336	A	0
A185	myda	645.2	222.1	40	0	A	0	43	1492	A	0	44.1	2802	A	0	45.4	4293	A	0	45.9	6240	A	0	46	7336	A	0
A186	mefe	641.85	227.5	34.9	0	A	0	35.2	1492	A	0	35.3	2802	A	0	35.4	4293	A	0	35.3	6240	A	0	35.4	7336	A	0
A187	drel	643.85	226.85	135.3	0	A	0	137.4	1492	A	0	138.8	2802	A	0	139.6	4293	A	0	140.1	6240	A	0	140.8	7336	A	0
A188	pael	643.6	231.2	109.9	0	A	0	112.8	1492	A	0	114.4	2802	A	0	115.5	4293	A	0	117.9	6240	A	0	117.4	7336	A	0
A189	vain	644.25	230.3	296.6	0	A	0	299.9	1492	A	1	306.4	2802	A	1	NA	4293	A	1	NA	6240	D	NA	NA	7336	D	NA
A190	nobe	640.45	84.2	34.4	0	A	0	37.6	1492	A	1	39.9	2802	A	1	40.8	4293	A	1	41.7	6240	A	1	42	7336	A	1
A191	nobe	652.1	80.2	NA	0	P	NA	30.8	1492	A	0	32.8	2802	A	0	33.8	4293	A	0	34.1	6240	A	0	34.3	7336	A	0
A192	drel	654.4	88.2	NA	0	P	NA	30.5	1492	A	0	30.7	2802	A	0	31.1	4293	A	0	31.2	6240	A	0	31.1	7336	A	0
A193	drel	656.5	90.7	NA	0	P	NA	32.2	1492	A	0	33.8	2802	A	0	34.8	4293	A	0	36.9	6240	A	0	38.3	7336	A	0
A194	lemo	649	136.4	NA	0	P	NA	37.2	1492	A	0	39.7	2802	A	0	41.6	4293	A	0	45.3	6240	A	0	48.6	7336	A	0
A195	hubr	649.1	141.1	NA	0	P	NA	30.2	1492	A	0	30.9	2802	A	0	31.6	4293	A	0	32.6	6240	A	0	34	7336	A	0
A196	vain	644.7	145.8	NA	0	P	NA	30.3	1492	A	0	32	2802	A	0	33	4293	A	0	34.6	6240	A	0	35.5	7336	A	0
A197	mape	646.5	178.4	NA	0	P	NA	NA	1492	A	0	51.2	2953	A	0	58.2	4293	A	1	64.3	6240	A	1	66.4	7336	A	1
A198	vain	645	181	NA	0	P	NA	33.5	1492	A	0	36.1	2802	A	0	36.7	4293	A	0	38.6	6240	A	0	39.8	7336	A	0
A199	fine	649.6	182.2	NA	0	P	NA	30.6	1492	A	0	32.6	2802	A	0	34.8	4293	A	0	37.6	6240	A	0	39.4	7336	A	0
A200	vain	654	188.7	NA	0	P	NA	31.6	1492	A	0	32.1	2802	A	0	32.2	4293	A	0	32.2	6240	A	0	32.2	7336	A	0
A201	ribe	646.1	187.4	NA	0	P	NA	32.1	1492	A	0	33	2802	A	0	33.1	4293	A	0	33.2	6240	A	0	33.3	7336	A	0
A202	ribe	643.6	200.8	NA	0	P	NA	30.3	1492	A	0	30.5	2802	A	0	30.8	4293	A	0	31.3	6240	A	0	31.7	7336	A	0
A203	diin	643.3	223.3	NA	0	P	NA	34.1	1492	A	0	34.3	2802	A	0	34.3	4293	A	0	35	6240	A	0	35.1	7336	A	0
A204	diin	648.6	61.6	NA	0	P	NA	NA	1492	P	NA	30.3	2953	A	0	33.3	4293	A	0	37.5	6240	A	0	39.6	7336	A	0
A205	desi	657.5	125	NA	0	P	NA	NA	1492	P	NA	30.8	2953	A	0	30.9	4293	A	0	NA	6240	D	NA	NA	7336	D	NA
A206	vain	658.5	197	NA	0	P	NA	NA	1492	P	NA	33	2953	A	0	36.8	4293	A	0	39.3	6240	A	0	39.9	7336	A	0
A207	myda	657.5	199.8	NA	0	P	NA	NA	1492	P	NA	NA	2802	P	NA	30.5	4444	A	0	31.3	6240	A	0	31.8	7336	A	0
A208	knat	652.3	183.3	NA	0	P	NA	NA	1492	P	NA	NA	2802	P	NA	32.7	4444	A	0	38	6240	A	0	39.8	7336	A	0
A209	pael	644.4	98.8	NA	0	P	NA	NA	1492	P	NA	NA	2802	P	NA	33.5	4444	A	0	36.2	6240	A	0	38.4	7336	A	0
A210	vain	650.7	93.6	NA	0	P	NA	NA	1492	P	NA	NA	2802	P	NA	30.5	4444	A	0	30.8	6240	A	0	31	7336	A	0
A211	diin	654.5	58.9	NA	0	P	NA	NA	1492	P	NA	NA	2802	P	NA	31.1	4444	A	0	32.3	6240	A	0	32.3	7336	A	0
A212	rean	642.6	77.7	NA	0	P	NA	NA	1492	P	NA	NA	2802	P	NA	31	4444	A	0	32.9	6240	A	0	33.2	7336	A	0
A213	rean	646	149.3	NA	0	P	NA	NA	1492	P	NA	NA	2802	P	NA	NA	4293	P	NA	32.6	6240	A	0	35.1	7336	A	0
A214	caur	641.5	163.4	NA	0	P	NA	NA	1492	P	NA	NA	2802	P	NA	NA	4293	P	NA	31.3	6240	A	0	39.1	7336	A	0
A215	nobe	657	230.3	NA	0	P	NA	NA	1492	P	NA	NA	2802	P	NA	NA	4293	P	NA	30.5	6240	A	0	31.6	7336	A	0
A216	hyal	646.4	84.3	NA	0	P	NA	NA	1492	P	NA	NA	2802	P	NA	NA	4293	P	NA	NA	6240	P	NA	30.5	7336	A	0
A217	knat	643.5	136.5	NA	0	P	NA	NA	1492	P	NA	NA	2802	P	NA	NA	4293	P	NA	NA	6240	P	NA	33.4	7336	A	0
A218	desi	649.6	145.5	NA	0	P	NA	NA	1492	P	NA	NA	2802	P	NA	NA	4293	P	NA	NA	6240	P	NA	33.1	7336	A	0
B001	mefe	550	409.9	106.6	0	A	0	115.5	1492	A	0	122.7	2802	A	1	126.9	4293	A	1	131.2	6240	A	1	132.2	7336	A	1
B002	gata	558.05	409.3	38.9	0	A	0	42.2	1492	A	0	43.3	2802	A	0	43.7	4293	A	0	45.3	6240	A	0	45.6	7336	A	0
B003	hubr	559.5	407.15	35.9	0	A	0	35.9	1492	A	0	36.2	2802	A	0	36	4293	A	0	36.1	6240	A	0	36.6	7336	A	0
B004	vain	559.8	406.05	38.5	0	A	0	47.3	1492	A	0	52.7	2802	A	1	59.3	4293	A	1	66.8	6240	A	2	70.8	7336	A	2
B005	mefe	558.45	404.35	55.9	0	A	0	58.4	1492	A	0	60.8	2802	A	0	63.1	4293	A	0	66.6	6240	A	0	68.1	7336	A	0
B006	gagu	559.1	404.05	81.1	0	A	0	NA	1492	D	NA	NA	2802	D	NA	NA	4293	D	NA	NA	6240	D	NA	NA	7336	D	NA
B007	hubr	558.95	400.85	33.5	0	A	0	34.2	1492	A	0	34.9	2802	A	0	34.9	4293	A	0	34.9	6240	A	0	34.9	7336	A	0
B008	gata	552.95	399.8	50.1	0	A	0	60.2	1492	A	0	63.8	2802	A	1	66.1	4293	A	1	66.8	6240	A	1	67	7336	A	1
B009	gata	550.8	405.55	93.5	0	A	0	101.7	1492	A	0	106.9	2802	A	1	111.8	4293	A	1	115.7	6240	A	1	116.3	7336	A	1
B010	hubr	554.3	397.2	38.1	0	A	0	41.1	1492	A	0	43.8	2802	A	0	45.3	4293	A	0	45.5	6240	A	0	45.8	7336	A	0
B011	mefe	554.3	396.1	59.4	0	A	0	69.4	1492	A	1	78.3	2802	A	1	85.6	4293	A	2	90.8	6240	A	2	92.7	7336	A	2
B013	maar	551.4	396.65	31.5	0	A	0	33.2	1492	A	0	33.9	2802	A	0	34.8	4293	A	0	35.1	6240	A	0	35.2	7336	A	0
B014	vain	551.55	392.1	48.9	0	A	0	53.4	1492	A	0	54.9	2802	A	0	56.2	4293	A	0	58.1	6240	A	0	58.3	7336	A	0
B015	mefe	554.3	390.5	43.5	0	A	0	51.1	1492	A	0	54.6	2802	A	1	56.5	4293	A	1	59.9	6240	A	1	62	7336	A	1
B016	vain	549.25	400.25	34	0	A	0	38	1492	A	0	41.7	2802	A	0	43.6	4293	A	0	47.3	6240	A	1	47.4	7336	A	1
B017	glmc	548.55	405.25	33.4	0	A	0	37.1	1492	A	0	38.8	2802	A	0	39.4	4293	A	0	40.1	6240	A	0	40.3	7336	A	0
B018	pael	545.5	407.4	50.8	0	A	0	53	1492	A	0	54.4	2802	A	0	55.1	4293	A	0	55.9	6240	A	0	55.7	7336	A	0
B019	poco	544.5	409	52.2	0	A	0	52.9	1492	A	0	53.5	2802	A	0	53.8	4293	A	0	54	6240	A	0	53.9	7336	A	0
B020	vain	542.45	406.45	172.7	0	A	0	181.4	1492	A	0	185.4	2802	A	1	198	4293	A	2	211.9	6240	A	2	219.2	7336	A	3
B021	drel	541.1	408.7	137.8	0	A	0	140.8	1492	A	0	143	2802	A	0	144.6	4293	A	0	146.1	6240	A	0	147.1	7336	A	0
B022	hubr	542.3	399.75	45.2	0	A	0	47.3	1492	A	0	47.5	2802	A	0	47.6	4293	A	0	47.7	6240	A	0	47.8	7336	A	0
B023	mefe	549.55	398.3	41.8	0	A	0	48.8	1492	A	0	50.8	2802	A	1	53.9	4293	A	1	57.3	6240	A	1	59.2	7336	A	1
B024	rean	541.55	391.1	35.7	0	A	0	36.1	1492	A	0	36.3	2802	A	0	37.3	4293	A	0	37.6	6240	A	0	38.3	7336	A	0
B025	syga	544.7	392.8	43.7	0	A	0	51.2	1492	A	0	54.8	2802	A	1	55.8	4293	A	1	59.9	6240	A	1	62.2	7336	A	1
B026	mape	546.55	394.2	41.3	0	A	0	49	1492	A	1	55.4	2802	A	1	64.9	4293	A	2	69.5	6240	A	2	NA	7336	D	NA
B027	lowi	546.45	392.75	46.3	0	A	0	52.5	1492	A	1	57.7	2802	A	1	61.3	4293	A	1	63.3	6240	A	1	65	7336	A	1
B028	pael	547.15	392.6	49.6	0	A	0	55.1	1492	A	0	60	2802	A	1	63.9	4293	A	1	68.9	6240	A	1	73.2	7336	A	1
B029	drel	541.55	388.85	147.3	0	A	0	152.1	1492	A	0	155.7	2802	A	0	159.5	4293	A	1	162.5	6240	A	1	164.4	7336	A	1
B030	pael	540.95	385.35	59.7	0	A	0	62.3	1492	A	0	64.2	2802	A	0	66.2	4293	A	0	68.1	6240	A	0	69.4	7336	A	0
B031	maar	545.1	384.3	82.5	0	A	0	87	1492	A	0	89.8	2802	A	0	91.4	4293	A	0	92	6240	A	0	92.4	7336	A	0
B032	mefe	547.35	384.15	213.1	0	A	0	213.4	1492	A	0	214.9	2802	A	0	214.8	4293	A	0	215.5	6240	A	0	215.7	7336	A	0
B033	maar	549.15	385.25	114.4	0	A	0	119.5	1492	A	0	121.2	2802	A	1	123.9	4293	A	1	125.1	6240	A	1	126.8	7336	A	2
B034	drel	548.65	389.45	57.4	0	A	0	62.7	1492	A	0	65.6	2802	A	0	68	4293	A	0	71.3	6240	A	1	73.2	7336	A	1
B035	vain	546.2	379.3	171.8	0	A	0	175.6	1492	A	1	179.9	2802	A	1	185	4293	A	2	189.7	6240	A	2	191.9	7336	A	2
B036	hubr	548.3	379.9	40.7	0	A	0	41.4	1492	A	0	41.5	2802	A	0	41.5	4293	A	0	41.6	6240	A	0	41.6	7336	A	0
B037	pael	542.65	375.4	61.8	0	A	0	62.2	1492	A	0	62.3	2802	A	0	62.3	4293	A	0	62.3	6240	A	0	62.2	7336	A	0
B038	vain	541.2	371.2	73.5	0	A	0	74.8	1492	A	0	75.1	2802	A	0	75.2	4293	A	0	75.2	6240	A	0	75.9	7336	A	0
B039	hubr	556.25	387.3	33.2	0	A	0	36.4	1492	A	0	38.7	2802	A	0	40.5	4293	A	0	42.3	6240	A	0	42.9	7336	A	0
B040	syla	555.05	383.05	32	0	A	0	34.6	1492	A	0	35.9	2802	A	0	37	4293	A	0	37.1	6240	A	0	37.1	7336	A	0
B041	hubr	551.25	385.35	31.5	0	A	0	32.2	1492	A	0	32.6	2802	A	0	32.8	4293	A	0	33	6240	A	0	32.8	7336	A	0
B042	hubr	555.25	384.2	31.6	0	A	0	31.6	1492	A	0	31.6	2802	A	0	31.6	4293	A	0	31.6	6240	A	0	31.6	7336	A	0
B043	disy	550.25	380.25	44.3	0	A	0	45.2	1492	A	0	NA	2802	D	NA	NA	4293	D	NA	NA	6240	D	NA	NA	7336	D	NA
B044	vain	557.5	380.75	209.4	0	A	0	215.4	1492	A	0	213.5	2802	A	1	217.3	4293	A	1	222.2	6240	A	1	223.7	7336	A	1
B045	syga	558.05	377.25	44.2	0	A	0	NA	1492	D	NA	NA	2802	D	NA	NA	4293	D	NA	NA	6240	D	NA	NA	7336	D	NA
B046	hubr	554.55	376.35	35.4	0	A	0	39.3	1492	A	0	40.9	2802	A	0	42.5	4293	A	0	43.5	6240	A	1	43.7	7336	A	1
B047	vain	551.5	374.95	34.9	0	A	0	35.5	1492	A	0	35.6	2802	A	0	35.7	4293	A	0	35.7	6240	A	0	35.7	7336	A	0
B048	hubr	551.3	370.9	48.2	0	A	0	NA	1492	D	NA	NA	2802	D	NA	NA	4293	D	NA	NA	6240	D	NA	NA	7336	D	NA
B049	vain	551.05	371.45	221.3	0	A	0	232	1492	A	1	237.1	2802	A	2	245.7	4293	A	2	258.4	6240	A	3	263.8	7336	A	4
B050	pael	559.55	373.35	37.4	0	A	0	41	1492	A	0	43.1	2802	A	0	44.3	4293	A	0	46.3	6240	A	0	48.2	7336	A	0
B051	vain	558.25	365.8	177.5	0	A	0	181.5	1492	A	0	184.9	2802	A	0	188.1	4293	A	0	189.6	6240	A	0	189.2	7336	A	1
B052	pael	554.55	369.75	54.3	0	A	0	NA	1492	D	NA	NA	2802	D	NA	NA	4293	D	NA	NA	6240	D	NA	NA	7336	D	NA
B053	drel	554	366.5	125.9	0	A	0	128.3	1492	A	0	130.1	2802	A	0	131.5	4293	A	0	132.9	6240	A	0	133.1	7336	A	0
B054	drel	550.75	362	139.9	0	A	0	142.1	1492	A	0	144.2	2802	A	0	145.5	4293	A	0	147	6240	A	0	147.5	7336	A	0
B055	myda	553.7	360.7	99.9	0	A	0	103.5	1492	A	0	105.6	2802	A	0	107.8	4293	A	0	108.5	6240	A	0	108.8	7336	A	0
B056	hubr	551.7	355.05	32.4	0	A	0	32.5	1492	A	1	32.7	2802	A	1	32.8	4293	A	1	32.8	6240	A	1	32.8	7336	A	1
B057	hubr	552.9	351.95	33.8	0	A	0	37.6	1492	A	0	39.7	2802	A	0	40.3	4293	A	0	40.3	6240	A	0	40.3	7336	A	0
B058	hubr	545	369.2	39.6	0	A	0	40.3	1492	A	0	40.7	2802	A	0	40.9	4293	A	0	40.9	6240	A	0	41	7336	A	0
B059	dibo	543.95	367.6	53.5	0	A	0	57	1492	A	0	59.7	2802	A	0	61.6	4293	A	0	63.2	6240	A	0	63.7	7336	A	0
B060	hubr	543.6	367.55	31.3	0	A	0	31.4	1492	A	0	31.4	2802	A	0	NA	4293	D	NA	NA	6240	D	NA	NA	7336	D	NA
B061	hubr	540.65	368.7	34.7	0	A	0	35.6	1492	A	0	36.1	2802	A	0	36.4	4293	A	0	36.4	6240	A	0	36.4	7336	A	0
B062	vain	542.85	363.55	90.6	0	A	0	91.9	1492	A	0	92.8	2802	A	0	92.9	4293	A	0	92.8	6240	A	0	92.9	7336	A	0
B063	maar	547.6	366.1	38.8	0	A	0	39.7	1492	A	0	41.3	2802	A	0	41.9	4293	A	0	42.3	6240	A	0	43	7336	A	0
B064	faze	549.75	360.4	40.1	0	A	0	42.1	1492	A	0	43.6	2802	A	0	43.7	4293	A	0	43.7	6240	A	0	43.8	7336	A	0
B065	hubr	544.6	359.1	41.7	0	A	0	43.4	1492	A	0	43.8	2802	A	0	44	4293	A	0	44.3	6240	A	0	44.2	7336	A	0
B066	myda	541.85	359.5	94.4	0	A	0	97	1492	A	0	98	2802	A	0	98.3	4293	A	0	98.5	6240	A	0	98.7	7336	A	0
B067	hubr	540.7	358.4	30.7	0	A	0	31.2	1492	A	0	31.2	2802	A	0	31.3	4293	A	0	NA	6240	D	NA	NA	7336	D	NA
B068	myda	542.3	356.6	55.9	0	A	0	58.7	1492	A	0	61.1	2802	A	0	62.4	4293	A	0	62.7	6240	A	0	62.9	7336	A	0
B069	vain	540.3	352.9	123.9	0	A	0	128.2	1492	A	0	131.7	2802	A	0	134.1	4293	A	1	135.7	6240	A	1	136.4	7336	A	1
B070	myda	543.2	352.55	48.2	0	A	0	49.2	1492	A	0	49.4	2802	A	0	49.6	4293	A	0	49.6	6240	A	0	49.7	7336	A	0
B071	vain	543.75	352.55	181.3	0	A	0	187.1	1492	A	0	190.7	2802	A	1	199.6	4293	A	1	210.1	6240	A	2	215.3	7336	A	2
B072	myda	549.15	355.25	93.6	0	A	0	95.3	1492	A	0	95.4	2802	A	0	95.8	4293	A	0	96.3	6240	A	1	NA	7336	D	NA
B073	pael	548.45	347.6	50.9	0	A	0	52.7	1492	A	0	53.9	2802	A	0	55.3	4293	A	0	57.7	6240	A	1	60.7	7336	A	1
B074	myda	542.8	346.85	80.1	0	A	0	80.8	1492	A	0	81.4	2802	A	0	81.9	4293	A	0	81.9	6240	A	0	82.1	7336	A	0
B075	vain	543.55	343.9	75.7	0	A	0	80.6	1492	A	0	84.5	2802	A	0	90.5	4293	A	1	96.8	6240	A	1	99.8	7336	A	1
B076	mefe	542.55	343.3	47.6	0	A	0	48.9	1492	A	0	49.8	2802	A	0	50.5	4293	A	0	52.2	6240	A	0	51.9	7336	A	0
B077	myda	545.4	342.2	33.4	0	A	0	36.4	1492	A	0	38.7	2802	A	0	40.7	4293	A	0	43.7	6240	A	0	45	7336	A	1
B078	arhe	549.55	338.25	152.6	0	A	0	156.3	1492	A	0	159.7	2802	A	0	163.3	4293	A	0	167.1	6240	A	1	169.4	7336	A	1
B079	myda	549.35	335.75	114.4	0	A	0	114.6	1492	A	0	115	2802	A	0	115.3	4293	A	0	115.6	6240	A	0	116	7336	A	0
B080	knat	549.2	332.3	101.2	0	A	0	101.7	1492	A	0	102.2	2802	A	0	102.4	4293	A	0	102.5	6240	A	0	102.6	7336	A	0
B081	vain	549.25	332.7	34.3	0	A	0	34.9	1492	A	0	35.1	2802	A	0	35.2	4293	A	0	35.7	6240	A	0	36	7336	A	0
B082	gamo	548.85	330.05	30.7	0	A	0	31.3	1492	A	0	31.5	2802	A	0	32	4293	A	0	32.4	6240	A	0	33.1	7336	A	0
B083	myda	545.95	332.85	90.7	0	A	0	91.5	1492	A	0	92.4	2802	A	0	93.6	4293	A	0	94.2	6240	A	0	94.5	7336	A	0
B084	hopo	543.25	330.35	151.4	0	A	0	151.7	1492	A	0	152.7	2802	A	0	154.7	4293	A	0	159.4	6240	A	0	160.2	7336	A	0
B085	hubr	541.1	331.4	34.7	0	A	0	NA	1492	D	NA	NA	2802	D	NA	NA	4293	D	NA	NA	6240	D	NA	NA	7336	D	NA
B086	myda	543.35	333.45	38.3	0	A	0	38.8	1492	A	0	39.2	2802	A	0	39.3	4293	A	0	39.4	6240	A	0	39.7	7336	A	0
B087	hopo	545.35	335.6	240.6	0	A	0	NA	1492	D	NA	NA	2802	D	NA	NA	4293	D	NA	NA	6240	D	NA	NA	7336	D	NA
B088	drel	543.5	337.2	107	0	A	0	108.5	1492	A	0	110.5	2802	A	0	111	4293	A	1	NA	6240	D	NA	NA	7336	D	NA
B089	gamo	541.25	339.35	34.5	0	A	0	36.1	1492	A	0	36.9	2802	A	0	37.6	4293	A	0	39.7	6240	A	0	42	7336	A	0
B090	myda	558.15	347.65	101.5	0	A	0	105	1492	A	0	106.4	2802	A	0	108	4293	A	0	108.5	6240	A	0	108.7	7336	A	0
B091	myda	550.3	347.35	59.5	0	A	0	59.6	1492	A	0	60.6	2802	A	0	62.1	4293	A	0	63.3	6240	A	0	65	7336	A	0
B092	drel	550.7	343.8	198.1	0	A	0	198.5	1492	A	0	198.3	2802	A	0	NA	4293	D	NA	NA	6240	D	NA	NA	7336	D	NA
B093	myda	555.15	340.6	52.7	0	A	0	55.4	1492	A	1	58.4	2802	A	1	63	4293	A	2	68.5	6240	A	2	72.3	7336	A	2
B094	vain	556.1	340.7	38	0	A	0	38.8	1492	A	0	39.9	2802	A	0	NA	4293	D	NA	NA	6240	D	NA	NA	7336	D	NA
B095	myda	558.85	336.25	113	0	A	0	113.6	1492	A	0	114.3	2802	A	0	114.8	4293	A	0	115.5	6240	A	0	115.7	7336	A	0
B096	gata	553.1	338.95	94.2	0	A	0	95.8	1492	A	1	97.1	2802	A	1	98.5	4293	A	1	99.6	6240	A	1	100.3	7336	A	1
B097	pael	553.9	334.45	34.9	0	A	0	35	1492	A	0	35.2	2802	A	0	35.2	4293	A	0	35.3	6240	A	0	35.6	7336	A	0
B098	knat	555.3	333.25	139.3	0	A	0	142.7	1492	A	0	145.6	2802	A	0	147.8	4293	A	0	149.8	6240	A	1	150.2	7336	A	1
B099	drel	556.1	332.7	40.7	0	A	0	43.5	1492	A	0	45.9	2802	A	0	48.1	4293	A	0	49.6	6240	A	0	50.9	7336	A	0
B100	vain	557.65	332.9	42.3	0	A	0	43.1	1492	A	0	43.5	2802	A	0	43.6	4293	A	0	43.8	6240	A	0	43.8	7336	A	0
B101	disy	558.15	322.55	157.9	0	A	0	NA	1492	D	NA	NA	2802	D	NA	NA	4293	D	NA	NA	6240	D	NA	NA	7336	D	NA
B102	knat	557.45	323.55	155	0	A	0	156.7	1492	A	0	157.5	2802	A	0	158.1	4293	A	0	158.3	6240	A	0	NA	7336	D	NA
B103	vain	553.45	323.6	46.2	0	A	0	48.5	1492	A	0	50.3	2802	A	0	51.1	4293	A	0	52.2	6240	A	0	53.1	7336	A	0
B104	vain	554.6	319.7	38.9	0	A	0	39.6	1492	A	0	39.8	2802	A	0	40	4293	A	0	40.2	6240	A	0	40.6	7336	A	0
B105	knat	551.15	319	116.2	0	A	0	116.5	1492	A	0	117	2802	A	0	117.1	4293	A	0	117.3	6240	A	0	117.4	7336	A	0
B106	vain	556.6	315.45	58.5	0	A	0	59.8	1492	A	0	60.6	2802	A	0	60.8	4293	A	0	60.7	6240	A	0	60.7	7336	A	0
B107	pael	559.85	317.05	37.5	0	A	0	NA	1492	D	NA	NA	2802	D	NA	NA	4293	D	NA	NA	6240	D	NA	NA	7336	D	NA
B108	bewi	559.65	314.8	72.9	0	A	0	75.1	1492	A	0	76.4	2802	A	0	77.5	4293	A	0	78.3	6240	A	0	78.4	7336	A	0
B109	hubr	555.7	313.55	34.2	0	A	0	34.3	1492	A	0	34.5	2802	A	0	NA	4293	D	NA	NA	6240	D	NA	NA	7336	D	NA
B110	knat	553.7	313.75	143.4	0	A	0	144.3	1492	A	0	144.7	2802	A	0	145.2	4293	A	0	145.8	6240	A	0	146	7336	A	0
B111	vain	552.45	311.2	44.1	0	A	0	44.4	1492	A	0	44.5	2802	A	0	44.5	4293	A	0	44.6	6240	A	0	44.6	7336	A	0
B112	vain	556.15	310.15	45.7	0	A	0	47.6	1492	A	0	47.8	2802	A	0	49	4293	A	1	52.6	6240	A	1	54.1	7336	A	1
B113	knat	540.7	327.75	92.4	0	A	0	96.2	1492	A	1	98.4	2802	A	1	98.5	4293	A	1	98.8	6240	A	1	98.7	7336	A	1
B114	maar	544.6	328.35	40.8	0	A	0	44.2	1492	A	0	46.6	2802	A	0	49.6	4293	A	0	52.7	6240	A	0	55.1	7336	A	1
B115	gata	543.9	326.85	34.9	0	A	0	37	1492	A	0	38.6	2802	A	0	39.7	4293	A	0	41.5	6240	A	0	42	7336	A	0
B116	vain	540.85	323.8	248.4	0	A	0	254.8	1492	A	0	258.8	2802	A	1	264.9	4293	A	1	273	6240	A	2	277	7336	A	2
B117	hubr	540.4	324	33.6	0	A	0	33.7	1492	A	0	33.9	2802	A	0	33.9	4293	A	0	33.8	6240	A	0	33.9	7336	A	0
B118	knat	544.65	320.85	121.9	0	A	0	126.2	1492	A	0	129.5	2802	A	0	131.3	4293	A	0	132.6	6240	A	0	133.1	7336	A	0
B119	hubr	547.75	321.7	35.2	0	A	0	35.4	1492	A	0	35.5	2802	A	0	35.5	4293	A	0	35.5	6240	A	0	NA	7336	D	NA
B120	myda	548.15	322.35	57.6	0	A	0	58.2	1492	A	0	59.6	2802	A	0	61	4293	A	0	61.5	6240	A	0	61.8	7336	A	0
B121	kipi	547.15	322.75	234.6	0	A	0	237.5	1492	A	0	241.2	2802	A	0	244	4293	A	1	248	6240	A	1	253.4	7336	A	1
B122	pael	540.45	317.85	42.7	0	A	0	45.1	1492	A	0	48	2802	A	0	48.6	4293	A	0	50.3	6240	A	0	51	7336	A	0
B123	drel	541.8	316.35	105.2	0	A	0	108.8	1492	A	0	111.8	2802	A	0	114.1	4293	A	0	115.9	6240	A	0	117.2	7336	A	0
B124	hyal	543	316.85	32.7	0	A	0	34.3	1492	A	0	34.9	2802	A	0	36.7	4293	A	0	37.6	6240	A	0	37.6	7336	A	0
B125	myda	545.9	317.25	45.1	0	A	0	45.2	1492	A	1	45.3	2802	A	1	45.4	4293	A	1	45.5	6240	A	1	45.6	7336	A	1
B126	diin	547	319.6	143.2	0	A	0	144.6	1492	A	0	146.7	2802	A	0	148.9	4293	A	0	153.7	6240	A	0	156.3	7336	A	1
B127	pael	549.15	311.05	43.1	0	A	0	45.6	1492	A	0	47.7	2802	A	0	50.1	4293	A	0	50.5	6240	A	0	50.8	7336	A	0
B128	hubr	547.55	311.25	30.6	0	A	0	30.6	1492	A	0	30.7	2802	A	0	30.6	4293	A	0	30.6	6240	A	0	30.6	7336	A	0
B129	myda	542.65	308.9	49.2	0	A	0	56.6	1492	A	0	61.9	2802	A	1	65.8	4293	A	1	66.2	6240	A	2	66.9	7336	A	2
B130	syga	544.05	306.8	70.3	0	A	0	81.2	1492	A	1	87.3	2802	A	1	90.5	4293	A	2	91.7	6240	A	2	91.7	7336	A	2
B131	bewi	546.95	308.05	51.8	0	A	0	53.7	1492	A	0	54.5	2802	A	0	55.3	4293	A	0	56.2	6240	A	0	NA	7336	D	NA
B132	vain	545.7	305.35	57.4	0	A	0	60.2	1492	A	0	63.8	2802	A	0	69.8	4293	A	1	80.1	6240	A	1	85	7336	A	2
B133	hopo	541.8	303.2	38.5	0	A	0	42.3	1492	A	0	43.9	2802	A	0	45.3	4293	A	0	46	6240	A	0	46.1	7336	A	0
B134	vain	546.1	300.9	31.2	0	A	0	32.4	1492	A	0	32.5	2802	A	0	32.6	4293	A	0	32.6	6240	A	0	32.6	7336	A	0
B135	myda	545	300.15	48.9	0	A	0	50	1492	A	0	50.4	2802	A	0	51.4	4293	A	0	52	6240	A	0	52.1	7336	A	0
B136	syga	546.05	301.55	33.6	0	A	0	37.8	1492	A	0	39.4	2802	A	0	41	4293	A	0	43.3	6240	A	0	43.3	7336	A	0
B137	vain	549.45	302.1	46.6	0	A	0	46.8	1492	A	0	46.8	2802	A	0	47.6	4293	A	0	53.4	6240	A	0	56.2	7336	A	0
B138	hubr	542.9	296.5	42.5	0	A	0	43.3	1492	A	0	43.9	2802	A	0	44.5	4293	A	0	44.7	6240	A	0	44.8	7336	A	0
